SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SAPPHIRE, EQ, 15-Dec-2021,1229.1,1220.3,1234.1,1176.1,1184.7,1188,1217.48,289627,3526.15,15461,203092,70.12
SARDAEN, EQ, 15-Dec-2021,766.75,777.7,831.7,768.25,804.05,801.55,809.49,277088,2242.99,17862,59837,21.59
SAREGAMA, BE, 15-Dec-2021,4944.8,5039.9,5050,4881.05,4966,4977.7,4996.06,10101,504.65,1176, -, -
SARLAPOLY, EQ, 15-Dec-2021,58.55,58.7,59.2,57.65,57.9,57.95,58.34,122793,71.63,1541,67241,54.76
SARVESHWAR, SM, 15-Dec-2021,23,23,23,23,23,23,23,1600,0.37,1,1600,100
SASKEN, EQ, 15-Dec-2021,1167.2,1167.2,1171.7,1143.6,1150,1149,1155.17,15058,173.95,2510,6520,43.3
SASTASUNDR, EQ, 15-Dec-2021,448.15,455,470.55,446,470.55,470.55,464.08,46400,215.33,680,41871,90.24
SATIA, EQ, 15-Dec-2021,88.35,89.5,92.6,89.15,92,92.05,91.37,145398,132.84,2575,68584,47.17
SATIN, EQ, 15-Dec-2021,101.7,101.2,115.3,101.2,111.5,110.35,109.23,1501030,1639.61,21429,720850,48.02
SBC, EQ, 15-Dec-2021,114.75,116,120.45,114.55,115.25,115.75,116.1,29028,33.7,285,6300,21.7
SBCL, EQ, 15-Dec-2021,382.45,378.6,385,376.45,379,379.4,379.91,32981,125.3,2398,18696,56.69
SBICARD, EQ, 15-Dec-2021,902.25,907.7,909.9,891.5,897,897.3,897.79,3156296,28336.88,119656,1826439,57.87
SBIETFCON, EQ, 15-Dec-2021,70.69,71.2,71.2,69.81,70.5,70.32,70.38,1616,1.14,129,1150,71.16
SBIETFIT, EQ, 15-Dec-2021,370.01,371.5,371.5,363.5,366,365.61,365.08,2637,9.63,166,2316,87.83
SBIETFPB, EQ, 15-Dec-2021,187.37,188,190,186.7,188.45,188,187.94,680,1.28,39,351,51.62
SBIETFQLTY, EQ, 15-Dec-2021,153.79,153.79,155,152.35,152.7,152.81,152.67,6512,9.94,119,4951,76.03
SBILIFE, EQ, 15-Dec-2021,1188.55,1188.55,1190.65,1162.3,1174.6,1174.65,1175.43,857540,10079.77,27189,508497,59.3
SBIN, EQ, 15-Dec-2021,488.55,490,491,483.5,484.35,484.8,487.35,8639835,42106.28,127451,2759744,31.94
SCAPDVR, BE, 15-Dec-2021,9.9,9.9,10,9.55,10,9.9,9.74,264279,25.74,660, -, -
SCHAEFFLER, EQ, 15-Dec-2021,8392.45,8467,8467,8263.6,8300,8307.85,8340.15,8796,733.6,4031,5084,57.8
SCHAND, EQ, 15-Dec-2021,120.05,120.3,123,117.95,119.65,118.75,119.76,42578,50.99,992,20512,48.18
SCHNEIDER, EQ, 15-Dec-2021,107.4,107.95,112.65,107.7,108.25,108.2,109.8,506026,555.63,7598,148208,29.29
SCI, EQ, 15-Dec-2021,148.7,148.7,151.3,146.5,146.8,147,148.84,1887333,2809.19,16693,817621,43.32
SDBL, EQ, 15-Dec-2021,40.8,41.4,41.4,40,40,40.15,40.48,67223,27.21,734,40291,59.94
SEAMECLTD, BE, 15-Dec-2021,1183.25,1225,1232,1160,1197,1197.4,1203.27,22336,268.76,321, -, -
SECL, SM, 15-Dec-2021,35,36,36,36,36,36,36,3000,1.08,1,3000,100
SECURCRED, SM, 15-Dec-2021,58,55.2,55.2,55.1,55.1,55.1,55.11,4800,2.65,8,4800,100
SECURKLOUD, EQ, 15-Dec-2021,165,160,162.95,156.75,156.75,156.75,157.89,87202,137.69,1373,54941,63
SELAN, EQ, 15-Dec-2021,136.2,137,137,132.5,132.5,133,134.27,44687,60,994,29229,65.41
SELMC, EQ, 15-Dec-2021,22.7,23.8,23.8,23.8,23.8,23.8,23.8,115,0.03,5,115,100
SEPOWER, BE, 15-Dec-2021,25.45,26.7,26.7,26.7,26.7,26.7,26.7,11169,2.98,59, -, -
SEQUENT, EQ, 15-Dec-2021,179.1,179.5,180.5,174.15,174.55,174.8,176.13,2012848,3545.26,15728,834528,41.46
SERVOTECH, EQ, 15-Dec-2021,50.55,53.05,53.05,53.05,53.05,53.05,53.05,11113,5.9,44,11113,100
SESHAPAPER, EQ, 15-Dec-2021,158.35,158.9,160,155.7,156.9,156.4,157.76,19735,31.13,537,13670,69.27
SETCO, EQ, 15-Dec-2021,16.7,17.2,17.5,16.15,17.5,17.5,17.29,164837,28.51,357,131077,79.52
SETF10GILT, EQ, 15-Dec-2021,206.36,206.38,206.38,204.1,204.42,204.42,204.44,462,0.94,13,452,97.84
SETFGOLD, EQ, 15-Dec-2021,4264.55,4248.15,4260,4240,4260,4253,4252.4,7534,320.38,1022,4769,63.3
SETFNIF50, EQ, 15-Dec-2021,177.19,179.99,179.99,175.77,176.29,176.1,176.45,397932,702.15,2308,366245,92.04
SETFNIFBK, EQ, 15-Dec-2021,369.1,371,374.99,367.61,367.83,368.15,369.61,37856,139.92,530,10244,27.06
SETFNN50, EQ, 15-Dec-2021,444.31,444.31,448.9,440.66,441.05,441.58,443.26,9458,41.92,425,8266,87.4
SETUINFRA, BE, 15-Dec-2021,1.75,1.8,1.8,1.8,1.8,1.8,1.8,65915,1.19,29, -, -
SEYAIND, EQ, 15-Dec-2021,55.25,56.4,58.75,55.2,57.15,57.3,56.43,22521,12.71,323,14635,64.98
SFL, EQ, 15-Dec-2021,3186.4,3192,3258,3183.15,3250,3233.45,3226.84,11677,376.8,4665,5065,43.38
SGBAPR28I, GB, 15-Dec-2021,4694,4671.1,4695,4662,4665,4669.71,4673.84,208,9.72,25,123,59.13
SGBAUG24, GB, 15-Dec-2021,4700,4661,4700,4661,4676.01,4678.93,4677.6,235,10.99,40,188,80
SGBAUG27, GB, 15-Dec-2021,4700,4700,4700,4700,4700,4700,4700,1,0.05,1,1,100
SGBAUG28V, GB, 15-Dec-2021,4787.47,4789,4792.97,4776,4785,4785.13,4786.59,680,32.55,78,608,89.41
SGBAUG29V, GB, 15-Dec-2021,4701,4621,4729,4621,4709,4709,4697.11,80,3.76,16,68,85
SGBD29VIII, GB, 15-Dec-2021,4715.87,4750,4750,4670,4675,4681.62,4697.52,84,3.95,48,64,76.19
SGBDC27VII, GB, 15-Dec-2021,4765,4670,4670,4670,4670,4670,4670,5,0.23,1,5,100
SGBDEC25, GB, 15-Dec-2021,4725.1,4671,4900,4671,4870,4870,4779.88,8,0.38,4,8,100
SGBDEC2513, GB, 15-Dec-2021,4740,4739,4740,4739,4740,4740,4739.15,20,0.95,2,20,100
SGBDEC26, GB, 15-Dec-2021,4700,4755,4755,4666,4668,4668,4703.53,8,0.38,5,3,37.5
SGBFEB24, GB, 15-Dec-2021,4691,4685.5,4700,4672,4680,4693.33,4681.87,168,7.87,18,138,82.14
SGBFEB27, GB, 15-Dec-2021,4663,4661,4775,4661,4662.01,4662.95,4665.32,76,3.55,11,66,86.84
SGBFEB29XI, GB, 15-Dec-2021,4700,4700,4700,4686,4693,4692.71,4689.21,240,11.25,13,233,97.08
SGBJAN26, GB, 15-Dec-2021,4659.01,4665.01,4671,4665.01,4671,4667.57,4667.58,7,0.33,4,1,14.29
SGBJAN27, GB, 15-Dec-2021,4663.01,4663.01,4666.01,4653,4666,4666,4662.58,150,6.99,14,150,100
SGBJAN29IX, GB, 15-Dec-2021,4730.84,4730.84,4744,4713.06,4722,4722,4725.62,72,3.4,16,52,72.22
SGBJAN29X, GB, 15-Dec-2021,4717.11,4711.5,4740,4711.5,4715.01,4715.01,4726.28,38,1.8,9,38,100
SGBJU29III, GB, 15-Dec-2021,4673,4670,4680,4670,4675,4675,4679.96,337,15.77,26,329,97.63
SGBJUL25, GB, 15-Dec-2021,4690,4669,4690,4667.01,4667.01,4667.75,4669.52,48,2.24,13,48,100
SGBJUL27, GB, 15-Dec-2021,4740,4653,4663,4653,4663,4663,4658,9,0.42,4,6,66.67
SGBJUL28IV, GB, 15-Dec-2021,4721.66,4682,4721,4682,4706,4705.76,4707.92,899,42.32,75,733,81.54
SGBJUL29IV, GB, 15-Dec-2021,4714.32,4704.02,4714.32,4704,4704,4704.01,4705.52,476,22.4,44,476,100
SGBJUN27, GB, 15-Dec-2021,4692,4692,4692,4692,4692,4692,4692,1,0.05,1,1,100
SGBJUN28, GB, 15-Dec-2021,4679.07,4666,4677.97,4655,4657.05,4657.45,4670.31,367,17.14,31,298,81.2
SGBJUN29II, GB, 15-Dec-2021,4668.84,4669,4690,4664.1,4672,4672,4672.82,202,9.44,28,184,91.09
SGBMAR24, GB, 15-Dec-2021,4674.93,4675,4699.99,4671,4676,4685.33,4679.68,37,1.73,11,31,83.78
SGBMAR25, GB, 15-Dec-2021,4672,4672,4672,4662,4662,4663.1,4663.28,40,1.87,5,21,52.5
SGBMAR28X, GB, 15-Dec-2021,4663.5,4666,4688,4665,4665,4665,4669.62,31,1.45,11,27,87.1
SGBMAY25, GB, 15-Dec-2021,4675,4671,4714,4633,4648,4648,4641.74,39,1.81,11,27,69.23
SGBMAY26, GB, 15-Dec-2021,4656,4661,4738.99,4661,4738.99,4738.99,4738.11,89,4.22,16,89,100
SGBMAY28, GB, 15-Dec-2021,4690,4688.99,4688.99,4651,4677.99,4670.79,4662.77,153,7.13,16,136,88.89
SGBMAY29I, GB, 15-Dec-2021,4682.41,4699.99,4719,4667,4670,4670.69,4677.79,1576,73.72,110,1252,79.44
SGBMR29XII, GB, 15-Dec-2021,4674.82,4661.05,4689,4661.05,4663.1,4665.73,4669.54,598,27.92,77,449,75.08
SGBN28VIII, GB, 15-Dec-2021,4724.45,4710.05,4737.95,4710.05,4711,4711.13,4715.1,55,2.59,24,33,60
SGBNOV23, GB, 15-Dec-2021,4721.2,4710,4722,4704,4710.08,4710.08,4708.7,138,6.5,18,89,64.49
SGBNOV24, GB, 15-Dec-2021,4700,4699.99,4700,4699.99,4700,4700,4700,98,4.61,14,98,100
SGBNOV258, GB, 15-Dec-2021,4665,4680,4681,4653,4654,4654,4668.05,44,2.05,7,34,77.27
SGBNOV25IX, GB, 15-Dec-2021,4680,4675,4675,4675,4675,4675,4675,5,0.23,2,5,100
SGBNOV26, GB, 15-Dec-2021,4669,4669,4669,4664,4664,4664,4664.24,21,0.98,2,21,100
SGBNV29VII, GB, 15-Dec-2021,4690.72,4700,4720,4661,4670,4671.28,4683.57,210,9.84,43,199,94.76
SGBOC28VII, GB, 15-Dec-2021,4699.74,4672,4715,4672,4705,4701.5,4695.96,77,3.62,25,45,58.44
SGBOCT25, GB, 15-Dec-2021,4749,4749,4749,4656,4656,4656,4703.63,19,0.89,5,19,100
SGBOCT25IV, GB, 15-Dec-2021,4661.11,4661,4700,4655.02,4660,4659.62,4661.41,319,14.87,20,214,67.08
SGBOCT25V, GB, 15-Dec-2021,4700,4662,4662,4662,4662,4662,4662,1,0.05,1,1,100
SGBOCT27, GB, 15-Dec-2021,4670,4670,4670,4662.01,4668,4668,4664.63,8,0.37,5,8,100
SGBOCT27VI, GB, 15-Dec-2021,4797,4700,4797,4700,4797,4797,4727.7,37,1.75,7,37,100
SGBSEP24, GB, 15-Dec-2021,4700,4666,4689,4665,4689,4677.55,4674.82,243,11.36,38,197,81.07
SGBSEP27, GB, 15-Dec-2021,4675.05,4664,4699,4664,4664.37,4664.37,4667.65,10,0.47,3,5,50
SGBSEP28VI, GB, 15-Dec-2021,4752.36,4691.1,4740,4691.1,4715,4715,4718,155,7.31,39,127,81.94
SGBSEP29VI, GB, 15-Dec-2021,4686.01,4665,4687.9,4621,4665,4669.8,4670.51,185,8.64,61,145,78.38
SGIL, EQ, 15-Dec-2021,166.1,171,171,160,163,164.2,163.39,9087,14.85,353,5690,62.62
SGL, EQ, 15-Dec-2021,16.1,16.5,16.75,15.05,16,15.85,16.39,152481,24.99,1081,94201,61.78
SHAHALLOYS, BE, 15-Dec-2021,50,52.3,52.5,52.3,52.5,52.5,52.44,10993,5.77,68, -, -
SHAKTIPUMP, EQ, 15-Dec-2021,619.15,619,652.55,619,626.5,627.45,635.29,146167,928.58,9438,38192,26.13
SHALBY, EQ, 15-Dec-2021,139.95,140.65,141.05,135.55,137.15,137,138.27,103809,143.54,2390,57274,55.17
SHALPAINTS, EQ, 15-Dec-2021,108.95,108.95,109.5,106.35,106.35,106.95,108.08,125985,136.17,2515,73226,58.12
SHANKARA, EQ, 15-Dec-2021,523.25,525.65,530.55,515.05,518.5,516.5,523.8,28298,148.22,2980,10972,38.77
SHANTI, BE, 15-Dec-2021,19.95,19.9,20.9,19.2,20.9,20.9,20.43,19045,3.89,37, -, -
SHANTIGEAR, EQ, 15-Dec-2021,157.65,157.5,161.45,155.5,155.55,156.55,159.24,86024,136.98,1539,50553,58.77
SHARDACROP, EQ, 15-Dec-2021,329.9,331.9,338,324,329,330.6,330.45,60812,200.95,3007,28136,46.27
SHARDAMOTR, EQ, 15-Dec-2021,862.2,884,899.9,849.25,855,856.35,868.36,26480,229.94,3594,12518,47.27
SHAREINDIA, EQ, 15-Dec-2021,803.3,812,813.95,784,791.65,791.05,793.86,24950,198.07,2944,15815,63.39
SHARIABEES, EQ, 15-Dec-2021,441.92,445,445,433.1,437.25,439.64,437.64,352,1.54,52,221,62.78
SHEMAROO, BE, 15-Dec-2021,132.65,134.6,134.6,128.55,130.45,129.3,129.97,10841,14.09,197, -, -
SHIL, EQ, 15-Dec-2021,403.85,409,424,403.2,424,424,420.1,107903,453.3,1900,60840,56.38
SHILPAMED, EQ, 15-Dec-2021,556.7,559,586,558.2,572,569.5,571.33,214602,1226.08,8959,68010,31.69
SHIVALIK, EQ, 15-Dec-2021,913.9,916.95,918,881.1,917.5,897.15,899.22,10044,90.32,606,6777,67.47
SHIVAMAUTO, BE, 15-Dec-2021,26.35,26,26.7,25.5,25.8,25.75,25.83,44942,11.61,255, -, -
SHIVAMILLS, EQ, 15-Dec-2021,113.7,112.15,118,111.1,113.25,114.2,115.44,27712,31.99,829,13394,48.33
SHIVATEX, EQ, 15-Dec-2021,237.25,237.45,237.45,230.25,233.75,234.05,233.39,9598,22.4,734,4198,43.74
SHK, EQ, 15-Dec-2021,154.6,157.9,159.65,156.05,157,157.2,157.55,259193,408.35,4742,90136,34.78
SHOPERSTOP, EQ, 15-Dec-2021,360,361.4,371.7,358.35,361.75,363.3,364.81,71282,260.05,3479,22757,31.93
SHRADHA, EQ, 15-Dec-2021,53.5,56.5,56.5,52.1,53.5,53.4,54.24,6742,3.66,213,4199,62.28
SHREDIGCEM, EQ, 15-Dec-2021,76.65,77,77.1,75.4,76.4,75.75,76.3,99209,75.7,1651,56316,56.77
SHREECEM, EQ, 15-Dec-2021,26461.4,26415,26415.05,26102,26300,26251.3,26246.32,26704,7008.82,8372,16941,63.44
SHREEPUSHK, EQ, 15-Dec-2021,222.3,224.9,224.9,216.1,216.2,217.1,219.19,35608,78.05,1461,16704,46.91
SHREERAMA, EQ, 15-Dec-2021,14.95,15,15.2,14.15,14.35,14.5,14.68,321817,47.25,1024,220125,68.4
SHREMINVIT, IV, 15-Dec-2021,103,103,103,103,103,103,103,1000000,1030,5,1000000,100
SHRENIK, EQ, 15-Dec-2021,2.45,2.65,2.65,2.1,2.25,2.25,2.32,33311366,773.88,11947,15297183,45.92
SHREYANIND, EQ, 15-Dec-2021,101.05,101.25,101.4,99.55,99.7,99.8,100.14,10653,10.67,330,6775,63.6
SHREYAS, EQ, 15-Dec-2021,251.9,256.8,256.8,242,243,244.6,250.32,131755,329.81,7403,32583,24.73
SHRIPISTON, BE, 15-Dec-2021,860.8,860,879.8,860,877,877,866.56,249,2.16,21, -, -
SHRIRAMCIT, EQ, 15-Dec-2021,2020.45,2040,2040,1962,1970,1973.1,1991.04,78169,1556.38,6594,24929,31.89
SHRIRAMEPC, EQ, 15-Dec-2021,8.6,8.8,8.95,7.9,8.5,8.6,8.56,10620423,909.21,8893,6324239,59.55
SHUBHLAXMI, SM, 15-Dec-2021,14.6,14.6,15.3,14.6,15.3,15.3,15,6000,0.9,6,6000,100
SHYAMCENT, EQ, 15-Dec-2021,13.35,13.6,14.65,13.1,14.5,14.5,14.34,1184368,169.87,2441,647181,54.64
SHYAMMETL, EQ, 15-Dec-2021,327,327.95,328.6,323.05,324.85,325.1,325.34,194097,631.48,4897,103095,53.12
SHYAMTEL, EQ, 15-Dec-2021,13.5,14.15,14.15,14.15,14.15,14.15,14.15,1398,0.2,16,1398,100
SICAL, BE, 15-Dec-2021,13.75,13.75,14.4,13.75,14.3,14.35,14.31,276270,39.53,484, -, -
SIDDHIKA, SM, 15-Dec-2021,77.85,78,78,78,78,78,78,2000,1.56,1,2000,100
SIEMENS, EQ, 15-Dec-2021,2515.9,2516,2563.25,2465.3,2473.5,2483.75,2506.09,785628,19688.54,45738,160326,20.41
SIGACHI, EQ, 15-Dec-2021,417.2,417.2,421.45,407.95,410,408.7,413.1,326444,1348.53,15345,115019,35.23
SIGIND, EQ, 15-Dec-2021,40.95,41.8,41.85,40.45,41.2,41,40.93,10085,4.13,204,6703,66.47
SIGMA, SM, 15-Dec-2021,511.3,485.75,510,485.75,496,496.5,493.18,4200,20.71,6,3600,85.71
SIKKO, EQ, 15-Dec-2021,61.55,63,64.6,61.6,64.6,64.6,63.84,21430,13.68,157,15089,70.41
SIL, BE, 15-Dec-2021,15.35,14.8,15.5,14.6,15.15,15.15,14.74,40307,5.94,88, -, -
SILGO, EQ, 15-Dec-2021,30.85,31.55,32.6,31.05,31.75,31.85,31.68,64764,20.52,346,38400,59.29
SILINV, EQ, 15-Dec-2021,312.45,317,324,314,316.8,319.8,317.76,2045,6.5,161,1357,66.36
SILLYMONKS, BE, 15-Dec-2021,25.9,26,27,24.7,26.8,26.75,26.14,4419,1.16,51, -, -
SILVERTUC, SM, 15-Dec-2021,152,157,158,153,153,153,156.44,13000,20.34,12,11000,84.62
SIMBHALS, EQ, 15-Dec-2021,21,21.75,21.75,21,21.3,21.3,21.42,53381,11.44,381,44498,83.36
SIMPLEXINF, EQ, 15-Dec-2021,49.6,48.65,49.5,47.15,47.15,47.5,48.29,81210,39.22,598,69458,85.53
SINTERCOM, EQ, 15-Dec-2021,86.85,89.4,89.4,85,85.15,86.25,85.82,2779,2.38,91,1868,67.22
SINTEX, BE, 15-Dec-2021,11,11.55,11.55,11.55,11.55,11.55,11.55,1765984,203.97,1433, -, -
SIRCA, EQ, 15-Dec-2021,569.7,579,579,557,560,561.55,563.96,28617,161.39,1673,16570,57.9
SIS, EQ, 15-Dec-2021,459.45,459,464.1,453,453,454.3,455.68,101465,462.36,5923,69719,68.71
SITINET, BE, 15-Dec-2021,3.15,3.3,3.3,3.2,3.3,3.3,3.3,3281685,108.2,1965, -, -
SIYSIL, EQ, 15-Dec-2021,462,467.9,470,453.7,457.9,457.1,462.63,82858,383.33,5958,33322,40.22
SJS, EQ, 15-Dec-2021,406.55,411,415.35,391.5,399.95,397.45,401.03,211813,849.43,7701,113603,53.63
SJVN, EQ, 15-Dec-2021,29,29.1,29.15,28.6,28.7,28.7,28.91,1188837,343.7,5900,672790,56.59
SKFINDIA, EQ, 15-Dec-2021,4062.55,4060,4239.95,4054.9,4105,4115.25,4172.84,133905,5587.65,16495,49720,37.13
SKIPPER, EQ, 15-Dec-2021,72.9,73.8,74.95,72.15,73.2,73.25,73.67,92191,67.92,1618,32312,35.05
SKMEGGPROD, EQ, 15-Dec-2021,72.5,73,73,70.4,70.9,70.85,71.34,40526,28.91,810,21200,52.31
SMARTLINK, EQ, 15-Dec-2021,113.75,115.25,115.25,112.1,112.15,112.8,113.41,32573,36.94,1175,10388,31.89
SMCGLOBAL, EQ, 15-Dec-2021,75.75,77.3,77.3,74.85,75.25,75.15,75.68,87607,66.3,1033,53115,60.63
SMLISUZU, EQ, 15-Dec-2021,664.9,669.85,675.25,662,667,666.4,667.87,7126,47.59,827,3886,54.53
SMLT, EQ, 15-Dec-2021,122.25,128,128,116,118,117.8,120.6,30070,36.26,1285,16461,54.74
SMSLIFE, EQ, 15-Dec-2021,832.45,859,871.8,830.3,834,841.2,849.88,4404,37.43,434,1736,39.42
SMSPHARMA, EQ, 15-Dec-2021,125.3,128.45,128.45,125.3,126.7,126,126.43,46663,58.99,949,28404,60.87
SMVD, SM, 15-Dec-2021,24.45,25.65,25.65,23.45,24.05,24.05,23.98,14000,3.36,5,14000,100
SNOWMAN, EQ, 15-Dec-2021,40.35,40.4,41.45,40,40.1,40.15,40.71,922079,375.35,4621,265938,28.84
SOBHA, EQ, 15-Dec-2021,851.75,850,865.4,834.2,837.9,840.55,852.39,231213,1970.84,9169,47847,20.69
SOLARA, EQ, 15-Dec-2021,1143.15,1143.15,1159,1100,1109.95,1110.75,1118.68,86594,968.71,7138,45537,52.59
SOLARINDS, EQ, 15-Dec-2021,2577.4,2588.75,2647.8,2582,2596.4,2613.45,2623.37,34725,910.96,6922,15522,44.7
SOLEX, SM, 15-Dec-2021,47.25,49.6,49.6,49.6,49.6,49.6,49.6,2000,0.99,1,2000,100
SOMANYCERA, EQ, 15-Dec-2021,856.3,836,894.8,834.8,860,862.65,846.95,25486,215.85,3283,15724,61.7
SOMICONVEY, EQ, 15-Dec-2021,38.6,40.5,40.5,40.5,40.5,40.5,40.5,15887,6.43,81,15887,100
SONACOMS, EQ, 15-Dec-2021,799.6,805.7,809.95,790.7,799.75,796.7,797.98,1914028,15273.59,60175,812841,42.47
SONAMCLOCK, SM, 15-Dec-2021,68.9,69,69.55,68.5,69.55,69.55,69.02,9000,6.21,3,0,0
SONATSOFTW, EQ, 15-Dec-2021,839.8,842.8,861.35,830,860.1,853.3,845.29,291185,2461.36,13671,182413,62.65
SORILINFRA, EQ, 15-Dec-2021,107.15,108.85,109.6,106,106.15,106.25,107.49,44354,47.68,1099,22874,51.57
SOTL, EQ, 15-Dec-2021,1147.95,1154.7,1156.15,1140,1144.05,1143.05,1145.92,7681,88.02,902,4723,61.49
SOUTHBANK, EQ, 15-Dec-2021,9.3,9.35,9.4,9.2,9.25,9.25,9.28,3478378,322.88,24149,1805147,51.9
SOUTHWEST, BE, 15-Dec-2021,145.95,148,148,145.25,146.05,146.1,147.2,40424,59.5,85, -, -
SPAL, EQ, 15-Dec-2021,411.95,412.4,428,405,415.45,417.45,418.1,81447,340.53,5193,31342,38.48
SPANDANA, EQ, 15-Dec-2021,464.15,468.35,509.05,454.1,463,470,483.94,1183746,5728.67,41186,422735,35.71
SPARC, EQ, 15-Dec-2021,272.15,272.4,278.4,265.5,274,274.8,273.34,844125,2307.36,13336,135542,16.06
SPECIALITY, EQ, 15-Dec-2021,101.45,103.5,103.65,99.6,100.1,100.05,101.25,44510,45.07,1400,22782,51.18
SPENCERS, EQ, 15-Dec-2021,107.7,108,114,108,109.7,109.4,111.06,554692,616.03,9475,170495,30.74
SPENTEX, BZ, 15-Dec-2021,2.45,2.55,2.55,2.55,2.55,2.55,2.55,11205,0.29,7, -, -
SPIC, EQ, 15-Dec-2021,52.75,53.1,54,52.4,52.45,52.55,53.22,790741,420.8,4637,400118,50.6
SPICEJET, EQ, 15-Dec-2021,69.45,69.95,71.8,68,68.4,68.3,69.92,6498800,4543.81,28567,2157806,33.2
SPLIL, EQ, 15-Dec-2021,44.6,44.55,45.25,43.6,43.6,43.9,44.25,43958,19.45,427,33283,75.72
SPMLINFRA, BE, 15-Dec-2021,20.25,19.25,21.25,19.25,20.55,20.6,20.65,269990,55.75,527, -, -
SPTL, EQ, 15-Dec-2021,13,13.65,13.65,13.65,13.65,13.65,13.65,358152,48.89,531,358152,100
SREEL, EQ, 15-Dec-2021,185.55,186.05,187,181,181.7,182.15,183.96,3313,6.09,193,1742,52.58
SREIBNPNCD, NJ, 15-Dec-2021,269,269.9,270,269.9,270,269.95,269.95,200,0.54,3,200,100
SREIBNPNCD, NL, 15-Dec-2021,253,250.05,250.05,250.05,250.05,250.05,250.05,30,0.08,1,30,100
SREIBNPNCD, NQ, 15-Dec-2021,165,142,142,142,142,142,142,20,0.03,1,20,100
SREIBNPNCD, NT, 15-Dec-2021,231.8,185.44,185.9,185.44, ,185.9,185.64,27,0.05,6,22,81.48
SREIBNPNCD, NW, 15-Dec-2021,213,170.5,213,170.4,170.4,170.4,170.97,475,0.81,26,440,92.63
SREIBNPNCD, Y3, 15-Dec-2021,310,301,301,301,301,301,301,140,0.42,3,140,100
SREIBNPNCD, Y8, 15-Dec-2021,255.2,255,255,255,255,255,255,10,0.03,1,10,100
SREINFRA, BE, 15-Dec-2021,5.7,5.7,5.75,5.5,5.6,5.65,5.62,667122,37.48,1276, -, -
SRF, EQ, 15-Dec-2021,2155.85,2159,2177.7,2107.05,2156.8,2159.2,2138.39,786329,16814.81,39467,244863,31.14
SRHHYPOLTD, EQ, 15-Dec-2021,355.3,356,356,339,341.55,341.35,345.67,18198,62.9,1418,9830,54.02
SRIPIPES, EQ, 15-Dec-2021,206.35,206.35,206.5,200.4,202.3,201.55,202.87,27971,56.74,839,18384,65.73
SRPL, EQ, 15-Dec-2021,46.35,48.6,48.65,44.1,48.65,48.65,47.93,31866,15.27,318,26326,82.61
SRTRANSFIN, EQ, 15-Dec-2021,1384.1,1386,1390.65,1350,1352.8,1357.85,1366.51,854335,11674.6,35798,236486,27.68
SRTRANSFIN, YH, 15-Dec-2021,1018,1018.05,1018.05,1015,1015,1015,1017.83,320,3.26,9,320,100
SRTRANSFIN, YI, 15-Dec-2021,1052,1052,1069,1052,1069,1069,1060.5,2,0.02,2,0,0
SRTRANSFIN, YK, 15-Dec-2021,1060,1050,1055,1050,1055,1054.54,1054.55,110,1.16,2,110,100
SRTRANSFIN, YL, 15-Dec-2021,1080,1090.7,1090.7,1090.7,1090.7,1090.7,1090.7,50,0.55,1,50,100
SRTRANSFIN, YP, 15-Dec-2021,1065,1070,1070,1060,1060,1060,1066.13,300,3.2,4,300,100
SRTRANSFIN, YX, 15-Dec-2021,1080,1075.06,1080,1075.06,1080,1080,1078.17,27,0.29,3,17,62.96
SRTRANSFIN, YZ, 15-Dec-2021,1167.9,1140.4,1148,1125,1138,1138,1133.14,578,6.55,40,431,74.57
SRTRANSFIN, Z1, 15-Dec-2021,1293.36,1293.25,1294,1293.25,1293.55,1293.55,1293.72,50,0.65,3,50,100
SRTRANSFIN, Z3, 15-Dec-2021,1015,1015,1015,1015,1015,1015,1015,25,0.25,2,25,100
SRTRANSFIN, Z5, 15-Dec-2021,1055,1050,1050,1050,1050,1050,1050,3,0.03,1,3,100
SRTRANSFIN, Z6, 15-Dec-2021,1029,1019,1019,1019,1019,1019,1019,1,0.01,1,1,100
SRTRANSFIN, Z8, 15-Dec-2021,1055.2,1010.1,1010.1,1010.1,1010.1,1010.1,1010.1,100,1.01,1,100,100
SRTRANSFIN, ZA, 15-Dec-2021,1246.08,1241,1241,1241,1241,1241,1241,20,0.25,2,20,100
SRTRANSFIN, ZD, 15-Dec-2021,1008,1008,1008,1008,1008,1008,1008,8,0.08,2,8,100
SRTRANSFIN, ZJ, 15-Dec-2021,1175.22,1165.05,1165.11,1165.05,1165.11,1165.11,1165.09,47,0.55,2,47,100
SSWL, EQ, 15-Dec-2021,873.35,889.7,889.7,835,845,846.25,850.98,30296,257.81,1675,16149,53.3
STAR, EQ, 15-Dec-2021,477.45,479,480.1,465,465,466.9,471.51,696390,3283.58,19377,213763,30.7
STARCEMENT, EQ, 15-Dec-2021,96.85,98.8,98.8,96.35,96.5,96.75,97.22,71615,69.62,1678,36843,51.45
STARHEALTH, EQ, 15-Dec-2021,861.5,862.95,866.55,801.05,802,807.85,823.56,860199,7084.22,45334,476913,55.44
